Start,Finish,Distance (mi),Steps (count)
06-Feb-2018 00:00,07-Feb-2018 00:00,2.76966267000721,5745.0
07-Feb-2018 00:00,08-Feb-2018 00:00,2.66946035154499,5671.0
08-Feb-2018 00:00,09-Feb-2018 00:00,1.57768009822247,3592.0
09-Feb-2018 00:00,10-Feb-2018 00:00,1.56275476218593,3247.0
10-Feb-2018 00:00,11-Feb-2018 00:00,3.08817132942231,6076.0
11-Feb-2018 00:00,12-Feb-2018 00:00,1.84762859897469,3910.0
12-Feb-2018 00:00,13-Feb-2018 00:00,1.5428336017606,3328.0
13-Feb-2018 00:00,14-Feb-2018 00:00,0.81917849757147,1847.0
14-Feb-2018 00:00,15-Feb-2018 00:00,0.0,0.0
15-Feb-2018 00:00,16-Feb-2018 00:00,2.45370784618258,5123.0
16-Feb-2018 00:00,17-Feb-2018 00:00,2.00084630756646,4254.0
17-Feb-2018 00:00,18-Feb-2018 00:00,0.0,0.0
18-Feb-2018 00:00,19-Feb-2018 00:00,2.42288162132303,5263.0
19-Feb-2018 00:00,20-Feb-2018 00:00,0.74707458442712,1602.0
20-Feb-2018 00:00,21-Feb-2018 00:00,2.68862965282542,5782.0
21-Feb-2018 00:00,22-Feb-2018 00:00,0.696693808156854,1524.0
22-Feb-2018 00:00,23-Feb-2018 00:00,1.69990381173798,3581.0
23-Feb-2018 00:00,24-Feb-2018 00:00,2.56664827407163,5671.0
24-Feb-2018 00:00,25-Feb-2018 00:00,4.28131586535411,8862.0
25-Feb-2018 00:00,26-Feb-2018 00:00,1.3172945001219,2770.0
26-Feb-2018 00:00,27-Feb-2018 00:00,2.00970706076864,4253.0
27-Feb-2018 00:00,28-Feb-2018 00:00,0.896110464886894,1837.0
28-Feb-2018 00:00,01-Mar-2018 00:00,1.95845636482698,4086.0
01-Mar-2018 00:00,02-Mar-2018 00:00,1.79728510499596,3622.0
02-Mar-2018 00:00,03-Mar-2018 00:00,0.689398910361151,1503.0
03-Mar-2018 00:00,04-Mar-2018 00:00,0.684471436807762,1448.0
04-Mar-2018 00:00,05-Mar-2018 00:00,0.0,0.0
05-Mar-2018 00:00,06-Mar-2018 00:00,1.51708397955634,3026.0
06-Mar-2018 00:00,07-Mar-2018 00:00,1.71581091426843,3620.0
07-Mar-2018 00:00,08-Mar-2018 00:00,1.66075121291395,3518.0
08-Mar-2018 00:00,09-Mar-2018 00:00,1.80254811898494,3677.0
09-Mar-2018 00:00,10-Mar-2018 00:00,1.71561207547067,3479.0
10-Mar-2018 00:00,11-Mar-2018 00:00,2.16243388610665,4326.0
11-Mar-2018 00:00,12-Mar-2018 00:00,0.898527598822029,1876.0
12-Mar-2018 00:00,13-Mar-2018 00:00,1.07532634415353,2192.0
13-Mar-2018 00:00,14-Mar-2018 00:00,3.32105503856906,7686.0
14-Mar-2018 00:00,15-Mar-2018 00:00,2.14442654896199,4469.0
15-Mar-2018 00:00,16-Mar-2018 00:00,1.4955286129007,3379.0
16-Mar-2018 00:00,17-Mar-2018 00:00,1.6440798238282,3489.0
17-Mar-2018 00:00,18-Mar-2018 00:00,3.0916137258389,7008.0
18-Mar-2018 00:00,19-Mar-2018 00:00,0.889523930245214,1924.0
19-Mar-2018 00:00,20-Mar-2018 00:00,2.38725841089387,4848.0
20-Mar-2018 00:00,21-Mar-2018 00:00,2.29405273204611,4740.0
21-Mar-2018 00:00,22-Mar-2018 00:00,2.00802572476996,4292.83217858556
22-Mar-2018 00:00,23-Mar-2018 00:00,2.02871843931036,4191.16782141444
23-Mar-2018 00:00,24-Mar-2018 00:00,1.35283071859969,3238.0
24-Mar-2018 00:00,25-Mar-2018 00:00,1.87222868448005,3838.0
25-Mar-2018 00:00,26-Mar-2018 00:00,1.49818808160002,3612.0
26-Mar-2018 00:00,27-Mar-2018 00:00,4.4893447267943,9157.0
27-Mar-2018 00:00,28-Mar-2018 00:00,2.66092892507818,5574.0
28-Mar-2018 00:00,29-Mar-2018 00:00,2.92249819317663,6516.0
29-Mar-2018 00:00,30-Mar-2018 00:00,2.55350005965624,5780.0
30-Mar-2018 00:00,31-Mar-2018 00:00,1.19361056430269,2669.0
31-Mar-2018 00:00,01-Apr-2018 00:00,3.97560123875468,8312.0
01-Apr-2018 00:00,02-Apr-2018 00:00,0.402176290463686,998.0
02-Apr-2018 00:00,03-Apr-2018 00:00,2.77911903790837,6515.0
03-Apr-2018 00:00,04-Apr-2018 00:00,2.89373185597204,6806.0
04-Apr-2018 00:00,05-Apr-2018 00:00,2.32825300246847,5288.0
05-Apr-2018 00:00,06-Apr-2018 00:00,1.6316710411175,3446.0
06-Apr-2018 00:00,07-Apr-2018 00:00,3.02166597072364,6119.0
07-Apr-2018 00:00,08-Apr-2018 00:00,0.0759315596916626,171.0
08-Apr-2018 00:00,09-Apr-2018 00:00,1.57718921498405,3654.0
09-Apr-2018 00:00,10-Apr-2018 00:00,3.12444417536029,6504.0
10-Apr-2018 00:00,11-Apr-2018 00:00,1.69857407738724,3755.0
11-Apr-2018 00:00,12-Apr-2018 00:00,3.91731662093769,8746.0
12-Apr-2018 00:00,13-Apr-2018 00:00,2.57216605025849,6354.0
13-Apr-2018 00:00,14-Apr-2018 00:00,2.18749378628818,4619.0
14-Apr-2018 00:00,15-Apr-2018 00:00,2.67960734311195,5710.0
15-Apr-2018 00:00,16-Apr-2018 00:00,1.99583184203479,4873.0
16-Apr-2018 00:00,17-Apr-2018 00:00,1.76610469856592,3531.0
17-Apr-2018 00:00,18-Apr-2018 00:00,3.15110664256022,6619.0
18-Apr-2018 00:00,19-Apr-2018 00:00,3.12682683130888,7057.0
19-Apr-2018 00:00,20-Apr-2018 00:00,1.82739053925318,4394.0
20-Apr-2018 00:00,21-Apr-2018 00:00,3.40343643124331,7425.0
21-Apr-2018 00:00,22-Apr-2018 00:00,1.28695294480895,2658.0
22-Apr-2018 00:00,23-Apr-2018 00:00,3.98121222062711,9579.0
23-Apr-2018 00:00,24-Apr-2018 00:00,2.87796979477171,5871.0
24-Apr-2018 00:00,25-Apr-2018 00:00,0.973769436490824,2002.0
25-Apr-2018 00:00,26-Apr-2018 00:00,3.93275148133425,8460.0
26-Apr-2018 00:00,27-Apr-2018 00:00,1.87080434659848,3744.0
27-Apr-2018 00:00,28-Apr-2018 00:00,2.12470710914242,4832.0
28-Apr-2018 00:00,29-Apr-2018 00:00,2.05087911596007,4797.0
29-Apr-2018 00:00,30-Apr-2018 00:00,0.0,0.0
30-Apr-2018 00:00,01-May-2018 00:00,1.9608113616547,4059.0
01-May-2018 00:00,02-May-2018 00:00,1.54414105658544,3459.0
02-May-2018 00:00,03-May-2018 00:00,2.46014175072721,5607.0
03-May-2018 00:00,04-May-2018 00:00,2.63270624552334,5452.0
04-May-2018 00:00,05-May-2018 00:00,3.35740525331929,7379.0
05-May-2018 00:00,06-May-2018 00:00,1.39454336673567,3038.0
06-May-2018 00:00,07-May-2018 00:00,0.0271352799652474,66.0
07-May-2018 00:00,08-May-2018 00:00,2.32653180426495,4975.0
08-May-2018 00:00,09-May-2018 00:00,2.47782571614655,5630.0
09-May-2018 00:00,10-May-2018 00:00,2.39557235744232,5037.0
10-May-2018 00:00,11-May-2018 00:00,1.70852844388443,3816.0
11-May-2018 00:00,12-May-2018 00:00,4.18491012487522,8761.0
12-May-2018 00:00,13-May-2018 00:00,1.27532708979411,2814.0
13-May-2018 00:00,14-May-2018 00:00,1.29879006601937,2730.0
14-May-2018 00:00,15-May-2018 00:00,3.08424426349283,6464.0
15-May-2018 00:00,16-May-2018 00:00,2.62868597390944,5534.0
16-May-2018 00:00,17-May-2018 00:00,3.74490475622342,7851.0
17-May-2018 00:00,18-May-2018 00:00,2.68065124671661,5556.0
18-May-2018 00:00,19-May-2018 00:00,2.36505064892637,5049.0
19-May-2018 00:00,20-May-2018 00:00,2.09107561838283,4463.0
20-May-2018 00:00,21-May-2018 00:00,1.52362080449883,3320.0
21-May-2018 00:00,22-May-2018 00:00,2.41025535870671,5143.0
22-May-2018 00:00,23-May-2018 00:00,2.35203287798774,4894.0
23-May-2018 00:00,24-May-2018 00:00,2.27942565417359,4789.0
24-May-2018 00:00,25-May-2018 00:00,2.36740560128036,4964.0
25-May-2018 00:00,26-May-2018 00:00,3.51996217092056,8227.0
26-May-2018 00:00,27-May-2018 00:00,1.49330944667978,3292.0
27-May-2018 00:00,28-May-2018 00:00,1.79410989819272,3868.0
28-May-2018 00:00,29-May-2018 00:00,3.14955658950534,7066.0
29-May-2018 00:00,30-May-2018 00:00,3.14437453941078,6996.0
30-May-2018 00:00,31-May-2018 00:00,2.73310118904984,5931.0
31-May-2018 00:00,01-Jun-2018 00:00,2.26260079622545,4955.0
01-Jun-2018 00:00,02-Jun-2018 00:00,3.54285578703952,8744.0
02-Jun-2018 00:00,03-Jun-2018 00:00,3.37154141855182,7846.0
03-Jun-2018 00:00,04-Jun-2018 00:00,3.22998687663415,7354.0
04-Jun-2018 00:00,05-Jun-2018 00:00,2.70838223607404,6154.0
05-Jun-2018 00:00,06-Jun-2018 00:00,1.83476621530076,3994.0
06-Jun-2018 00:00,07-Jun-2018 00:00,2.02434821402269,4658.0
07-Jun-2018 00:00,08-Jun-2018 00:00,2.69211725845746,6314.0
08-Jun-2018 00:00,09-Jun-2018 00:00,4.74766631744535,11521.0
09-Jun-2018 00:00,10-Jun-2018 00:00,2.08101509049107,5056.0
10-Jun-2018 00:00,11-Jun-2018 00:00,3.40775839582169,8361.0
11-Jun-2018 00:00,12-Jun-2018 00:00,2.15840295530729,5032.0
12-Jun-2018 00:00,13-Jun-2018 00:00,2.40410164978939,5658.0
13-Jun-2018 00:00,14-Jun-2018 00:00,2.63972769728983,6088.0
14-Jun-2018 00:00,15-Jun-2018 00:00,3.36457755958485,8235.0
15-Jun-2018 00:00,16-Jun-2018 00:00,3.292978174896,7261.0
16-Jun-2018 00:00,17-Jun-2018 00:00,4.46443395570671,9150.0
17-Jun-2018 00:00,18-Jun-2018 00:00,10.0999013350914,21898.0
18-Jun-2018 00:00,19-Jun-2018 00:00,6.93436919641327,14646.0
19-Jun-2018 00:00,20-Jun-2018 00:00,5.8347466269117,12612.0
20-Jun-2018 00:00,21-Jun-2018 00:00,4.38106621562836,9961.0
21-Jun-2018 00:00,22-Jun-2018 00:00,2.3853114586183,5275.0
22-Jun-2018 00:00,23-Jun-2018 00:00,3.28485330091872,7277.0
23-Jun-2018 00:00,24-Jun-2018 00:00,7.60309281237645,17881.0
24-Jun-2018 00:00,25-Jun-2018 00:00,4.97560589314205,10793.0
25-Jun-2018 00:00,26-Jun-2018 00:00,3.1420273541864,7656.0
26-Jun-2018 00:00,27-Jun-2018 00:00,4.36582106722585,9911.0
27-Jun-2018 00:00,28-Jun-2018 00:00,2.91372127680559,6380.0
28-Jun-2018 00:00,29-Jun-2018 00:00,4.21687873839851,9209.7926451632
29-Jun-2018 00:00,30-Jun-2018 00:00,3.52558929685544,8135.2073548368
30-Jun-2018 00:00,01-Jul-2018 00:00,5.6558423077156,12821.0
01-Jul-2018 00:00,02-Jul-2018 00:00,1.57068839227062,3776.0
02-Jul-2018 00:00,03-Jul-2018 00:00,1.31236081285412,2879.0
03-Jul-2018 00:00,04-Jul-2018 00:00,2.44486924280482,5367.0
04-Jul-2018 00:00,05-Jul-2018 00:00,3.07232881391976,6465.0
05-Jul-2018 00:00,06-Jul-2018 00:00,1.81840831401994,4011.0
06-Jul-2018 00:00,07-Jul-2018 00:00,1.90858511293902,4096.0
07-Jul-2018 00:00,08-Jul-2018 00:00,2.22242727471314,4871.0
08-Jul-2018 00:00,09-Jul-2018 00:00,2.13295578036796,4537.0
09-Jul-2018 00:00,10-Jul-2018 00:00,1.26193654060354,2722.0
10-Jul-2018 00:00,11-Jul-2018 00:00,1.91622797860183,4307.0
11-Jul-2018 00:00,12-Jul-2018 00:00,1.54589404487904,3361.0
12-Jul-2018 00:00,13-Jul-2018 00:00,1.40381422492207,3009.0
13-Jul-2018 00:00,14-Jul-2018 00:00,1.39479191521049,2969.0
14-Jul-2018 00:00,15-Jul-2018 00:00,1.22984271852251,2570.0
15-Jul-2018 00:00,16-Jul-2018 00:00,4.91804113974394,10375.0
16-Jul-2018 00:00,17-Jul-2018 00:00,5.82171990575181,12739.0
17-Jul-2018 00:00,18-Jul-2018 00:00,9.41816199315263,20789.0
18-Jul-2018 00:00,19-Jul-2018 00:00,2.12983919129338,4745.0
19-Jul-2018 00:00,20-Jul-2018 00:00,4.38770417057563,9757.0
20-Jul-2018 00:00,21-Jul-2018 00:00,1.70772687504194,3761.0
21-Jul-2018 00:00,22-Jul-2018 00:00,1.99040105781913,4254.0
22-Jul-2018 00:00,23-Jul-2018 00:00,2.59585272011561,5567.0
23-Jul-2018 00:00,24-Jul-2018 00:00,2.91495168217459,6288.0
24-Jul-2018 00:00,25-Jul-2018 00:00,2.63734167461914,5752.0
25-Jul-2018 00:00,26-Jul-2018 00:00,2.40243850909733,5111.0
26-Jul-2018 00:00,27-Jul-2018 00:00,1.46403130716217,3126.0
27-Jul-2018 00:00,28-Jul-2018 00:00,2.23997479718018,4784.0
28-Jul-2018 00:00,29-Jul-2018 00:00,0.885770848243065,1945.0
29-Jul-2018 00:00,30-Jul-2018 00:00,0.462759981706392,1013.0
30-Jul-2018 00:00,31-Jul-2018 00:00,1.76348872583823,3944.0
31-Jul-2018 00:00,01-Aug-2018 00:00,3.71185402251254,7902.0
01-Aug-2018 00:00,02-Aug-2018 00:00,1.16285269028462,2495.0
02-Aug-2018 00:00,03-Aug-2018 00:00,3.2956595979492,6847.0
03-Aug-2018 00:00,04-Aug-2018 00:00,0.617369561761096,1387.0
04-Aug-2018 00:00,05-Aug-2018 00:00,1.5373406804284,3130.0
05-Aug-2018 00:00,06-Aug-2018 00:00,0.0044179491768711,11.0
06-Aug-2018 00:00,07-Aug-2018 00:00,0.0933610216333701,217.0
07-Aug-2018 00:00,08-Aug-2018 00:00,1.73082324225489,3810.0
08-Aug-2018 00:00,09-Aug-2018 00:00,2.86125278373961,6067.0
09-Aug-2018 00:00,10-Aug-2018 00:00,1.4916264018143,3198.0
10-Aug-2018 00:00,11-Aug-2018 00:00,2.6207199952239,5418.0
11-Aug-2018 00:00,12-Aug-2018 00:00,1.28428726238815,2769.0
12-Aug-2018 00:00,13-Aug-2018 00:00,2.52476785571735,5432.0
13-Aug-2018 00:00,14-Aug-2018 00:00,2.0690107273472,4346.0
14-Aug-2018 00:00,15-Aug-2018 00:00,3.9196716177573,8249.0
15-Aug-2018 00:00,16-Aug-2018 00:00,2.73027395013902,5649.0
16-Aug-2018 00:00,17-Aug-2018 00:00,2.70360469856057,5877.0
17-Aug-2018 00:00,18-Aug-2018 00:00,2.37475642249484,5082.0
18-Aug-2018 00:00,19-Aug-2018 00:00,1.14927572974083,2523.0
19-Aug-2018 00:00,20-Aug-2018 00:00,1.10503410084778,2395.0
20-Aug-2018 00:00,21-Aug-2018 00:00,1.55059452795366,3237.0
21-Aug-2018 00:00,22-Aug-2018 00:00,1.91366171558028,4183.0
22-Aug-2018 00:00,23-Aug-2018 00:00,2.62107417680583,5722.0
23-Aug-2018 00:00,24-Aug-2018 00:00,1.33669370873803,2857.0
24-Aug-2018 00:00,25-Aug-2018 00:00,2.13360226278241,4638.0
25-Aug-2018 00:00,26-Aug-2018 00:00,0.689187644156172,1515.0
26-Aug-2018 00:00,27-Aug-2018 00:00,0.0,0.0
27-Aug-2018 00:00,28-Aug-2018 00:00,1.44949122125968,3351.0
28-Aug-2018 00:00,29-Aug-2018 00:00,1.22247946989546,2616.0
29-Aug-2018 00:00,30-Aug-2018 00:00,2.40604867573525,5241.0
30-Aug-2018 00:00,31-Aug-2018 00:00,2.44394610474807,5382.0
31-Aug-2018 00:00,01-Sep-2018 00:00,1.64715561123611,3380.0
01-Sep-2018 00:00,02-Sep-2018 00:00,0.988613994265932,2481.0
02-Sep-2018 00:00,03-Sep-2018 00:00,1.43880442169497,3124.0
03-Sep-2018 00:00,04-Sep-2018 00:00,0.0242645450567522,56.0
04-Sep-2018 00:00,05-Sep-2018 00:00,4.27392776186227,8638.0
05-Sep-2018 00:00,06-Sep-2018 00:00,2.45858561003909,4924.0
06-Sep-2018 00:00,07-Sep-2018 00:00,5.35227397001925,10824.0
07-Sep-2018 00:00,08-Sep-2018 00:00,2.63734788833613,5386.0
08-Sep-2018 00:00,09-Sep-2018 00:00,1.52841157638966,3298.0
09-Sep-2018 00:00,10-Sep-2018 00:00,3.36108110529361,6722.0
10-Sep-2018 00:00,11-Sep-2018 00:00,2.76408897041416,5582.0
11-Sep-2018 00:00,12-Sep-2018 00:00,2.68942500795816,5422.0
12-Sep-2018 00:00,13-Sep-2018 00:00,3.59617334764899,8188.0
13-Sep-2018 00:00,14-Sep-2018 00:00,2.94713870993715,6041.0
14-Sep-2018 00:00,15-Sep-2018 00:00,0.509785353535307,1172.0
15-Sep-2018 00:00,16-Sep-2018 00:00,0.582286944243783,1319.0
16-Sep-2018 00:00,17-Sep-2018 00:00,0.796486021632832,1719.0
17-Sep-2018 00:00,18-Sep-2018 00:00,3.07825021249862,6245.0
18-Sep-2018 00:00,19-Sep-2018 00:00,2.51230936331412,5459.0
19-Sep-2018 00:00,20-Sep-2018 00:00,2.44418222580698,5135.0
20-Sep-2018 00:00,21-Sep-2018 00:00,3.04408504334959,6166.0
21-Sep-2018 00:00,22-Sep-2018 00:00,2.47519014831826,5103.0
22-Sep-2018 00:00,23-Sep-2018 00:00,0.21949937365697,504.0
23-Sep-2018 00:00,24-Sep-2018 00:00,0.0297574663963269,64.0
24-Sep-2018 00:00,25-Sep-2018 00:00,3.07947834646679,6194.0
25-Sep-2018 00:00,26-Sep-2018 00:00,3.47192396405199,7027.0
26-Sep-2018 00:00,27-Sep-2018 00:00,2.95479400302237,5899.0
27-Sep-2018 00:00,28-Sep-2018 00:00,2.79192018611883,6137.0
28-Sep-2018 00:00,29-Sep-2018 00:00,3.80563757654936,8216.0
29-Sep-2018 00:00,30-Sep-2018 00:00,1.16146081881691,2531.0
30-Sep-2018 00:00,01-Oct-2018 00:00,2.25123404318475,4544.0
01-Oct-2018 00:00,02-Oct-2018 00:00,3.74296607809706,8138.0
02-Oct-2018 00:00,03-Oct-2018 00:00,2.5535870516079,5169.0
03-Oct-2018 00:00,04-Oct-2018 00:00,2.91557305336119,5921.0
04-Oct-2018 00:00,05-Oct-2018 00:00,3.81534082353374,8211.0
05-Oct-2018 00:00,06-Oct-2018 00:00,1.01004768535226,2221.5820296723
06-Oct-2018 00:00,07-Oct-2018 00:00,1.90280058860331,4179.81162023154
07-Oct-2018 00:00,08-Oct-2018 00:00,1.90280058860331,4179.81162023154
08-Oct-2018 00:00,09-Oct-2018 00:00,1.90280058860331,4179.81162023154
09-Oct-2018 00:00,10-Oct-2018 00:00,1.90280058860331,4179.81162023154
10-Oct-2018 00:00,11-Oct-2018 00:00,2.78141829473295,5934.17148940154
11-Oct-2018 00:00,12-Oct-2018 00:00,2.89177453670353,5933.0
12-Oct-2018 00:00,13-Oct-2018 00:00,1.58376669057762,3482.95333553967
13-Oct-2018 00:00,14-Oct-2018 00:00,2.95085114126855,6430.04666446033
14-Oct-2018 00:00,15-Oct-2018 00:00,0.636576145311219,1450.0
15-Oct-2018 00:00,16-Oct-2018 00:00,2.71235491253778,5530.45166109471
16-Oct-2018 00:00,17-Oct-2018 00:00,4.22728560231957,8614.87012756924
17-Oct-2018 00:00,18-Oct-2018 00:00,2.93364111769879,5979.61578784161
18-Oct-2018 00:00,19-Oct-2018 00:00,4.48082314839942,9521.36708735952
19-Oct-2018 00:00,20-Oct-2018 00:00,0.00407442201367682,9.01864774450122
20-Oct-2018 00:00,21-Oct-2018 00:00,0.331849214512208,761.151900954833
21-Oct-2018 00:00,22-Oct-2018 00:00,0.868112042221895,1946.52478743559
22-Oct-2018 00:00,23-Oct-2018 00:00,3.67828043211038,7309.39258700855
23-Oct-2018 00:00,24-Oct-2018 00:00,4.32977129578993,8620.60741299145
24-Oct-2018 00:00,25-Oct-2018 00:00,2.80006272800044,5609.15876062269
25-Oct-2018 00:00,26-Oct-2018 00:00,2.36052098055556,4768.78626143133
26-Oct-2018 00:00,27-Oct-2018 00:00,1.81316114460535,3786.80946850124
27-Oct-2018 00:00,28-Oct-2018 00:00,1.81316114460535,3786.80946850124
28-Oct-2018 00:00,29-Oct-2018 00:00,1.81316114460535,3786.80946850124
29-Oct-2018 00:00,30-Oct-2018 00:00,1.81316114460535,3786.80946850124
30-Oct-2018 00:00,31-Oct-2018 00:00,1.81316114460535,3786.80946850124
31-Oct-2018 00:00,01-Nov-2018 00:00,1.81316114460535,3786.80946850124
01-Nov-2018 00:00,02-Nov-2018 00:00,1.81316114460535,3786.80946850124
02-Nov-2018 00:00,03-Nov-2018 00:00,1.81316114460535,3786.80946850124
03-Nov-2018 00:00,04-Nov-2018 00:00,1.81316114460535,3786.80946850124
04-Nov-2018 00:00,05-Nov-2018 00:00,1.88870952563057,3944.59319635546
05-Nov-2018 00:00,06-Nov-2018 00:00,1.81316114460535,3786.80946850124
06-Nov-2018 00:00,07-Nov-2018 00:00,1.81316114460535,3786.80946850124
07-Nov-2018 00:00,08-Nov-2018 00:00,1.81316114460535,3786.80946850124
08-Nov-2018 00:00,09-Nov-2018 00:00,1.81316114460535,3786.80946850124
09-Nov-2018 00:00,10-Nov-2018 00:00,1.81316114460535,3786.80946850124
10-Nov-2018 00:00,11-Nov-2018 00:00,3.24247207021663,6583.01180036451
11-Nov-2018 00:00,12-Nov-2018 00:00,0.760589057571311,1636.30041831619
12-Nov-2018 00:00,13-Nov-2018 00:00,0.760589057571311,1636.30041831619
13-Nov-2018 00:00,14-Nov-2018 00:00,2.24947580846235,4803.18901331693
14-Nov-2018 00:00,15-Nov-2018 00:00,2.87956027504175,6148.75990767873
15-Nov-2018 00:00,16-Nov-2018 00:00,2.87956027504176,6148.75990767873
16-Nov-2018 00:00,17-Nov-2018 00:00,2.87956027504176,6148.75990767873
17-Nov-2018 00:00,18-Nov-2018 00:00,2.87956027504175,6148.75990767873
18-Nov-2018 00:00,19-Nov-2018 00:00,2.87956027504176,6148.75990767873
19-Nov-2018 00:00,20-Nov-2018 00:00,2.87956027504175,6148.75990767873
20-Nov-2018 00:00,21-Nov-2018 00:00,3.20742585463989,6641.76812618694
21-Nov-2018 00:00,22-Nov-2018 00:00,2.02517920345847,4255.0
